"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
18,79,9,10,6,Waypoint_8
18,106,9,10,6,Waypoint_8
19,112,2,10,6,Waypoint_8
20,112,3,10,6,Waypoint_8
21,92,4,10,6,Waypoint_8
22,70,1,10,6,Waypoint_8
22,181,1,10,6,Waypoint_8
23,5,2,10,6,Waypoint_8
23,113,1,10,6,Waypoint_8
23,119,4,10,6,Waypoint_8
24,99,2,10,6,Waypoint_8
24,182,2,10,6,Waypoint_8
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,52,1,10,13,Waypoint_8
0,57,1,10,13,Waypoint_8
0,63,8,10,13,Waypoint_8
0,82,1,10,13,Waypoint_8
0,115,3,10,13,Waypoint_8
1,26,1,10,13,Waypoint_8
1,47,1,10,13,Waypoint_8
1,69,4,10,13,Waypoint_8
1,118,1,10,13,Waypoint_8
1,133,5,10,13,Waypoint_8
1,166,3,10,13,Waypoint_8
2,0,6,10,13,Waypoint_8
2,59,6,10,13,Waypoint_8
2,62,2,10,13,Waypoint_8
2,75,1,10,13,Waypoint_8
2,83,1,10,13,Waypoint_8
2,99,2,10,13,Waypoint_8
3,1,5,10,13,Waypoint_8
3,14,1,10,13,Waypoint_8
4,3,1,10,13,Waypoint_8
4,11,8,10,13,Waypoint_8
4,49,9,10,13,Waypoint_8
5,0,9,10,13,Waypoint_8
5,35,10,10,13,Waypoint_8
5,113,1,10,13,Waypoint_8
6,29,10,10,13,Waypoint_8
6,154,10,10,13,Waypoint_8
7,1,10,10,13,Waypoint_8
8,44,10,10,13,Waypoint_8
8,177,10,10,13,Waypoint_8
9,128,10,10,13,Waypoint_8
9,148,10,10,13,Waypoint_8
10,137,10,10,13,Waypoint_8
10,150,10,10,13,Waypoint_8
11,49,10,10,13,Waypoint_8
11,78,10,10,13,Waypoint_8
12,101,10,10,13,Waypoint_8
12,160,10,10,13,Waypoint_8
13,37,10,10,13,Waypoint_8
13,74,10,10,13,Waypoint_8
15,5,10,10,13,Waypoint_8
15,9,10,10,13,Waypoint_8
17,146,10,10,13,Waypoint_8
19,67,10,10,13,Waypoint_8
21,131,10,10,13,Waypoint_8
22,21,4,10,13,Waypoint_8
23,43,4,10,13,Waypoint_8
23,61,5,10,13,Waypoint_8
24,47,3,10,13,Waypoint_8
24,63,1,10,13,Waypoint_8
25,175,1,10,13,Waypoint_8
26,28,1,10,13,Waypoint_8
26,174,1,10,13,Waypoint_8
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,20,5,10,6,Waypoint_9
0,64,1,10,6,Waypoint_9
0,104,6,10,6,Waypoint_9
0,123,2,10,6,Waypoint_9
0,157,1,10,6,Waypoint_9
0,162,2,10,6,Waypoint_9
1,31,1,10,6,Waypoint_9
1,33,1,10,6,Waypoint_9
1,37,1,10,6,Waypoint_9
1,65,2,10,6,Waypoint_9
1,74,1,10,6,Waypoint_9
1,90,1,10,6,Waypoint_9
1,99,3,10,6,Waypoint_9
1,114,2,10,6,Waypoint_9
1,118,1,10,6,Waypoint_9
1,131,2,10,6,Waypoint_9
1,146,2,10,6,Waypoint_9
2,0,1,10,6,Waypoint_9
2,14,1,10,6,Waypoint_9
2,21,6,10,6,Waypoint_9
2,142,2,10,6,Waypoint_9
2,150,1,10,6,Waypoint_9
2,168,2,10,6,Waypoint_9
3,69,5,10,6,Waypoint_9
3,125,1,10,6,Waypoint_9
4,16,2,10,6,Waypoint_9
4,53,3,10,6,Waypoint_9
4,65,2,10,6,Waypoint_9
4,168,1,10,6,Waypoint_9
5,10,8,10,6,Waypoint_9
5,175,10,10,6,Waypoint_9
6,57,1,10,6,Waypoint_9
6,136,10,10,6,Waypoint_9
6,176,8,10,6,Waypoint_9
7,56,8,10,6,Waypoint_9
7,79,10,10,6,Waypoint_9
8,147,10,10,6,Waypoint_9
9,137,10,10,6,Waypoint_9
10,90,10,10,6,Waypoint_9
11,134,10,10,6,Waypoint_9
11,146,10,10,6,Waypoint_9
12,98,10,10,6,Waypoint_9
12,116,10,10,6,Waypoint_9
13,122,10,10,6,Waypoint_9
13,127,10,10,6,Waypoint_9
14,30,10,10,6,Waypoint_9
14,36,10,10,6,Waypoint_9
15,16,10,10,6,Waypoint_9
15,188,10,10,6,Waypoint_9
16,95,10,10,6,Waypoint_9
16,123,10,10,6,Waypoint_9
17,15,10,10,6,Waypoint_9
18,54,1,10,6,Waypoint_9
18,79,9,10,6,Waypoint_9
18,106,9,10,6,Waypoint_9
19,112,2,10,6,Waypoint_9
20,112,3,10,6,Waypoint_9
21,92,4,10,6,Waypoint_9
22,70,1,10,6,Waypoint_9
22,181,1,10,6,Waypoint_9
23,5,2,10,6,Waypoint_9
23,119,4,10,6,Waypoint_9
24,99,2,10,6,Waypoint_9
24,182,2,10,6,Waypoint_9
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,52,1,10,13,Waypoint_9
0,57,1,10,13,Waypoint_9
0,63,8,10,13,Waypoint_9
0,82,1,10,13,Waypoint_9
0,115,3,10,13,Waypoint_9
1,26,1,10,13,Waypoint_9
1,47,1,10,13,Waypoint_9
1,69,4,10,13,Waypoint_9
1,118,1,10,13,Waypoint_9
1,133,5,10,13,Waypoint_9
1,166,3,10,13,Waypoint_9
2,0,6,10,13,Waypoint_9
2,59,6,10,13,Waypoint_9
2,62,2,10,13,Waypoint_9
2,75,1,10,13,Waypoint_9
2,83,1,10,13,Waypoint_9
2,99,2,10,13,Waypoint_9
3,1,5,10,13,Waypoint_9
3,14,1,10,13,Waypoint_9
4,3,1,10,13,Waypoint_9
4,11,8,10,13,Waypoint_9
4,49,9,10,13,Waypoint_9
5,0,10,10,13,Waypoint_9
5,35,10,10,13,Waypoint_9
6,29,10,10,13,Waypoint_9
6,154,10,10,13,Waypoint_9
7,1,10,10,13,Waypoint_9
8,44,10,10,13,Waypoint_9
8,177,10,10,13,Waypoint_9
9,128,10,10,13,Waypoint_9
9,148,10,10,13,Waypoint_9
10,137,10,10,13,Waypoint_9
10,150,10,10,13,Waypoint_9
11,49,10,10,13,Waypoint_9
11,78,10,10,13,Waypoint_9
12,101,10,10,13,Waypoint_9
12,160,10,10,13,Waypoint_9
13,37,10,10,13,Waypoint_9
13,74,10,10,13,Waypoint_9
15,5,10,10,13,Waypoint_9
15,9,10,10,13,Waypoint_9
17,146,10,10,13,Waypoint_9
19,67,10,10,13,Waypoint_9
21,131,10,10,13,Waypoint_9
22,21,4,10,13,Waypoint_9
23,43,4,10,13,Waypoint_9
23,61,5,10,13,Waypoint_9
24,47,3,10,13,Waypoint_9
24,63,1,10,13,Waypoint_9
25,175,1,10,13,Waypoint_9
26,28,1,10,13,Waypoint_9
26,174,1,10,13,Waypoint_9
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,52,1,10,13,Waypoint_10
0,57,1,10,13,Waypoint_10
0,63,8,10,13,Waypoint_10
0,82,1,10,13,Waypoint_10
0,115,3,10,13,Waypoint_10
1,26,1,10,13,Waypoint_10
1,47,1,10,13,Waypoint_10
1,69,4,10,13,Waypoint_10
1,118,1,10,13,Waypoint_10
1,133,5,10,13,Waypoint_10
1,166,3,10,13,Waypoint_10
2,0,6,10,13,Waypoint_10
2,59,6,10,13,Waypoint_10
2,62,2,10,13,Waypoint_10
2,75,1,10,13,Waypoint_10
2,83,1,10,13,Waypoint_10
2,99,2,10,13,Waypoint_10
3,1,5,10,13,Waypoint_10
3,14,1,10,13,Waypoint_10
4,3,1,10,13,Waypoint_10
4,11,8,10,13,Waypoint_10
4,49,9,10,13,Waypoint_10
5,0,10,10,13,Waypoint_10
5,35,10,10,13,Waypoint_10
6,29,10,10,13,Waypoint_10
6,154,10,10,13,Waypoint_10
7,1,10,10,13,Waypoint_10
8,44,10,10,13,Waypoint_10
8,177,10,10,13,Waypoint_10
9,128,10,10,13,Waypoint_10
9,148,10,10,13,Waypoint_10
10,137,10,10,13,Waypoint_10
10,150,10,10,13,Waypoint_10
11,49,10,10,13,Waypoint_10
11,78,10,10,13,Waypoint_10
12,101,10,10,13,Waypoint_10
12,160,10,10,13,Waypoint_10
13,37,10,10,13,Waypoint_10
13,74,10,10,13,Waypoint_10
15,5,10,10,13,Waypoint_10
15,9,10,10,13,Waypoint_10
17,146,10,10,13,Waypoint_10
19,67,10,10,13,Waypoint_10
21,131,10,10,13,Waypoint_10
22,21,4,10,13,Waypoint_10
23,43,4,10,13,Waypoint_10
23,61,5,10,13,Waypoint_10
24,47,3,10,13,Waypoint_10
24,63,1,10,13,Waypoint_10
25,175,1,10,13,Waypoint_10
26,28,1,10,13,Waypoint_10
26,174,1,10,13,Waypoint_10
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,20,5,10,6,Waypoint_10
0,64,1,10,6,Waypoint_10
0,104,6,10,6,Waypoint_10
0,123,2,10,6,Waypoint_10
0,157,1,10,6,Waypoint_10
0,162,2,10,6,Waypoint_10
1,31,1,10,6,Waypoint_10
1,33,1,10,6,Waypoint_10
1,37,1,10,6,Waypoint_10
1,65,2,10,6,Waypoint_10
1,74,1,10,6,Waypoint_10
1,90,1,10,6,Waypoint_10
1,99,3,10,6,Waypoint_10
1,114,2,10,6,Waypoint_10
1,118,1,10,6,Waypoint_10
1,131,2,10,6,Waypoint_10
1,146,2,10,6,Waypoint_10
2,0,1,10,6,Waypoint_10
2,14,1,10,6,Waypoint_10
2,21,6,10,6,Waypoint_10
2,142,2,10,6,Waypoint_10
2,150,1,10,6,Waypoint_10
2,168,2,10,6,Waypoint_10
3,69,5,10,6,Waypoint_10
3,125,1,10,6,Waypoint_10
4,16,2,10,6,Waypoint_10
4,53,3,10,6,Waypoint_10
4,65,2,10,6,Waypoint_10
4,168,1,10,6,Waypoint_10
5,10,8,10,6,Waypoint_10
5,175,10,10,6,Waypoint_10
6,57,1,10,6,Waypoint_10
6,136,10,10,6,Waypoint_10
6,176,8,10,6,Waypoint_10
7,56,8,10,6,Waypoint_10
7,79,10,10,6,Waypoint_10
8,147,10,10,6,Waypoint_10
9,137,10,10,6,Waypoint_10
10,90,10,10,6,Waypoint_10
11,134,10,10,6,Waypoint_10
11,146,10,10,6,Waypoint_10
12,98,10,10,6,Waypoint_10
12,116,10,10,6,Waypoint_10
13,122,10,10,6,Waypoint_10
13,127,10,10,6,Waypoint_10
14,30,10,10,6,Waypoint_10
14,36,10,10,6,Waypoint_10
15,16,10,10,6,Waypoint_10
15,188,10,10,6,Waypoint_10
16,95,10,10,6,Waypoint_10
16,123,10,10,6,Waypoint_10
17,15,10,10,6,Waypoint_10
18,54,1,10,6,Waypoint_10
18,79,9,10,6,Waypoint_10
18,106,9,10,6,Waypoint_10
19,112,2,10,6,Waypoint_10
20,112,3,10,6,Waypoint_10
21,92,4,10,6,Waypoint_10
22,70,1,10,6,Waypoint_10
22,181,1,10,6,Waypoint_10
23,5,2,10,6,Waypoint_10
23,113,1,10,6,Waypoint_10
23,119,4,10,6,Waypoint_10
24,99,2,10,6,Waypoint_10
24,182,2,10,6,Waypoint_10
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,52,1,10,13,Waypoint_11
0,57,1,10,13,Waypoint_11
0,63,8,10,13,Waypoint_11
0,82,1,10,13,Waypoint_11
0,115,3,10,13,Waypoint_11
1,26,1,10,13,Waypoint_11
1,47,1,10,13,Waypoint_11
1,69,4,10,13,Waypoint_11
1,118,1,10,13,Waypoint_11
1,133,5,10,13,Waypoint_11
1,166,3,10,13,Waypoint_11
2,0,6,10,13,Waypoint_11
2,59,6,10,13,Waypoint_11
2,62,2,10,13,Waypoint_11
2,75,1,10,13,Waypoint_11
2,83,1,10,13,Waypoint_11
2,99,2,10,13,Waypoint_11
3,1,5,10,13,Waypoint_11
3,14,1,10,13,Waypoint_11
4,3,1,10,13,Waypoint_11
4,11,8,10,13,Waypoint_11
4,49,9,10,13,Waypoint_11
5,0,10,10,13,Waypoint_11
5,35,10,10,13,Waypoint_11
6,29,10,10,13,Waypoint_11
6,154,10,10,13,Waypoint_11
7,1,10,10,13,Waypoint_11
8,44,10,10,13,Waypoint_11
8,177,10,10,13,Waypoint_11
9,128,10,10,13,Waypoint_11
9,148,10,10,13,Waypoint_11
10,137,10,10,13,Waypoint_11
10,150,10,10,13,Waypoint_11
11,49,10,10,13,Waypoint_11
11,78,10,10,13,Waypoint_11
12,101,10,10,13,Waypoint_11
12,160,10,10,13,Waypoint_11
13,37,10,10,13,Waypoint_11
13,74,10,10,13,Waypoint_11
15,5,10,10,13,Waypoint_11
15,9,10,10,13,Waypoint_11
17,146,10,10,13,Waypoint_11
19,67,10,10,13,Waypoint_11
21,131,10,10,13,Waypoint_11
22,21,4,10,13,Waypoint_11
23,43,4,10,13,Waypoint_11
23,61,5,10,13,Waypoint_11
24,47,3,10,13,Waypoint_11
24,63,1,10,13,Waypoint_11
25,175,1,10,13,Waypoint_11
26,28,1,10,13,Waypoint_11
26,174,1,10,13,Waypoint_11
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,20,5,10,6,Waypoint_11
0,64,1,10,6,Waypoint_11
0,104,6,10,6,Waypoint_11
0,123,2,10,6,Waypoint_11
0,157,1,10,6,Waypoint_11
0,162,2,10,6,Waypoint_11
1,31,1,10,6,Waypoint_11
1,33,1,10,6,Waypoint_11
1,37,1,10,6,Waypoint_11
1,65,2,10,6,Waypoint_11
1,74,1,10,6,Waypoint_11
1,90,1,10,6,Waypoint_11
1,99,3,10,6,Waypoint_11
1,114,2,10,6,Waypoint_11
1,118,1,10,6,Waypoint_11
1,131,2,10,6,Waypoint_11
1,146,2,10,6,Waypoint_11
2,0,1,10,6,Waypoint_11
2,14,1,10,6,Waypoint_11
2,21,6,10,6,Waypoint_11
2,142,2,10,6,Waypoint_11
2,150,1,10,6,Waypoint_11
2,168,2,10,6,Waypoint_11
3,69,5,10,6,Waypoint_11
3,125,1,10,6,Waypoint_11
4,16,2,10,6,Waypoint_11
4,53,3,10,6,Waypoint_11
4,65,2,10,6,Waypoint_11
4,168,1,10,6,Waypoint_11
5,10,8,10,6,Waypoint_11
5,175,10,10,6,Waypoint_11
6,57,1,10,6,Waypoint_11
6,136,10,10,6,Waypoint_11
6,176,8,10,6,Waypoint_11
7,56,8,10,6,Waypoint_11
7,79,10,10,6,Waypoint_11
8,147,10,10,6,Waypoint_11
9,137,10,10,6,Waypoint_11
10,90,10,10,6,Waypoint_11
11,134,10,10,6,Waypoint_11
11,146,10,10,6,Waypoint_11
12,98,10,10,6,Waypoint_11
12,116,10,10,6,Waypoint_11
13,122,10,10,6,Waypoint_11
13,127,10,10,6,Waypoint_11
14,30,10,10,6,Waypoint_11
14,36,10,10,6,Waypoint_11
15,16,10,10,6,Waypoint_11
15,188,10,10,6,Waypoint_11
16,95,10,10,6,Waypoint_11
16,123,10,10,6,Waypoint_11
17,15,10,10,6,Waypoint_11
18,54,1,10,6,Waypoint_11
18,79,9,10,6,Waypoint_11
18,106,9,10,6,Waypoint_11
19,112,2,10,6,Waypoint_11
20,112,3,10,6,Waypoint_11
21,92,4,10,6,Waypoint_11
22,70,1,10,6,Waypoint_11
22,181,1,10,6,Waypoint_11
23,5,2,10,6,Waypoint_11
23,113,1,10,6,Waypoint_11
23,119,4,10,6,Waypoint_11
24,99,2,10,6,Waypoint_11
24,182,2,10,6,Waypoint_11
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,20,5,10,6,Waypoint_12
0,64,1,10,6,Waypoint_12
0,104,6,10,6,Waypoint_12
0,123,2,10,6,Waypoint_12
0,157,1,10,6,Waypoint_12
0,162,2,10,6,Waypoint_12
1,31,1,10,6,Waypoint_12
1,33,1,10,6,Waypoint_12
1,37,1,10,6,Waypoint_12
1,65,2,10,6,Waypoint_12
1,74,1,10,6,Waypoint_12
1,90,1,10,6,Waypoint_12
1,99,3,10,6,Waypoint_12
1,114,2,10,6,Waypoint_12
1,118,1,10,6,Waypoint_12
1,131,2,10,6,Waypoint_12
1,146,2,10,6,Waypoint_12
2,0,1,10,6,Waypoint_12
2,14,1,10,6,Waypoint_12
2,21,6,10,6,Waypoint_12
2,142,2,10,6,Waypoint_12
2,150,1,10,6,Waypoint_12
2,168,2,10,6,Waypoint_12
3,69,5,10,6,Waypoint_12
3,125,1,10,6,Waypoint_12
4,16,2,10,6,Waypoint_12
4,53,3,10,6,Waypoint_12
4,65,2,10,6,Waypoint_12
4,168,1,10,6,Waypoint_12
5,10,8,10,6,Waypoint_12
5,175,10,10,6,Waypoint_12
6,57,1,10,6,Waypoint_12
6,136,10,10,6,Waypoint_12
6,176,8,10,6,Waypoint_12
7,56,8,10,6,Waypoint_12
7,79,10,10,6,Waypoint_12
8,147,10,10,6,Waypoint_12
9,137,10,10,6,Waypoint_12
10,90,10,10,6,Waypoint_12
11,134,10,10,6,Waypoint_12
11,146,10,10,6,Waypoint_12
12,98,10,10,6,Waypoint_12
12,116,10,10,6,Waypoint_12
13,122,10,10,6,Waypoint_12
13,127,10,10,6,Waypoint_12
14,30,10,10,6,Waypoint_12
14,36,10,10,6,Waypoint_12
15,16,10,10,6,Waypoint_12
15,188,10,10,6,Waypoint_12
16,95,10,10,6,Waypoint_12
16,123,10,10,6,Waypoint_12
17,15,10,10,6,Waypoint_12
18,54,1,10,6,Waypoint_12
18,79,9,10,6,Waypoint_12
18,106,9,10,6,Waypoint_12
19,112,2,10,6,Waypoint_12
20,112,3,10,6,Waypoint_12
21,92,4,10,6,Waypoint_12
22,70,1,10,6,Waypoint_12
22,181,1,10,6,Waypoint_12
23,5,2,10,6,Waypoint_12
23,113,1,10,6,Waypoint_12
23,119,4,10,6,Waypoint_12
24,99,2,10,6,Waypoint_12
24,182,2,10,6,Waypoint_12
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,52,1,10,13,Waypoint_12
0,57,1,10,13,Waypoint_12
0,63,8,10,13,Waypoint_12
0,82,1,10,13,Waypoint_12
0,115,3,10,13,Waypoint_12
1,26,1,10,13,Waypoint_12
1,47,1,10,13,Waypoint_12
1,69,4,10,13,Waypoint_12
1,118,1,10,13,Waypoint_12
1,133,5,10,13,Waypoint_12
1,166,3,10,13,Waypoint_12
2,0,6,10,13,Waypoint_12
2,59,6,10,13,Waypoint_12
2,62,2,10,13,Waypoint_12
2,75,1,10,13,Waypoint_12
2,83,1,10,13,Waypoint_12
2,99,2,10,13,Waypoint_12
3,1,5,10,13,Waypoint_12
3,14,1,10,13,Waypoint_12
4,3,1,10,13,Waypoint_12
4,11,8,10,13,Waypoint_12
4,49,9,10,13,Waypoint_12
5,0,9,10,13,Waypoint_12
5,35,10,10,13,Waypoint_12
5,113,1,10,13,Waypoint_12
6,29,10,10,13,Waypoint_12
6,154,10,10,13,Waypoint_12
7,1,10,10,13,Waypoint_12
8,44,10,10,13,Waypoint_12
8,177,10,10,13,Waypoint_12
9,128,10,10,13,Waypoint_12
9,148,10,10,13,Waypoint_12
10,137,10,10,13,Waypoint_12
10,150,10,10,13,Waypoint_12
11,49,10,10,13,Waypoint_12
11,78,10,10,13,Waypoint_12
12,101,10,10,13,Waypoint_12
12,160,10,10,13,Waypoint_12
13,37,10,10,13,Waypoint_12
13,74,10,10,13,Waypoint_12
15,5,10,10,13,Waypoint_12
15,9,10,10,13,Waypoint_12
17,146,10,10,13,Waypoint_12
19,67,10,10,13,Waypoint_12
21,131,10,10,13,Waypoint_12
22,21,4,10,13,Waypoint_12
23,43,4,10,13,Waypoint_12
23,61,5,10,13,Waypoint_12
24,47,3,10,13,Waypoint_12
24,63,1,10,13,Waypoint_12
25,175,1,10,13,Waypoint_12
26,28,1,10,13,Waypoint_12
26,174,1,10,13,Waypoint_12
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,52,1,10,13,Waypoint_13
0,57,1,10,13,Waypoint_13
0,63,8,10,13,Waypoint_13
0,82,1,10,13,Waypoint_13
0,115,3,10,13,Waypoint_13
1,26,1,10,13,Waypoint_13
1,47,1,10,13,Waypoint_13
1,69,4,10,13,Waypoint_13
1,118,1,10,13,Waypoint_13
1,133,5,10,13,Waypoint_13
1,166,3,10,13,Waypoint_13
2,0,6,10,13,Waypoint_13
2,59,6,10,13,Waypoint_13
2,62,2,10,13,Waypoint_13
2,75,1,10,13,Waypoint_13
2,83,1,10,13,Waypoint_13
2,99,2,10,13,Waypoint_13
3,1,5,10,13,Waypoint_13
3,14,1,10,13,Waypoint_13
4,3,1,10,13,Waypoint_13
4,11,8,10,13,Waypoint_13
4,49,9,10,13,Waypoint_13
5,0,9,10,13,Waypoint_13
5,35,10,10,13,Waypoint_13
5,113,1,10,13,Waypoint_13
6,29,10,10,13,Waypoint_13
6,154,10,10,13,Waypoint_13
7,1,10,10,13,Waypoint_13
8,44,10,10,13,Waypoint_13
8,177,10,10,13,Waypoint_13
9,128,10,10,13,Waypoint_13
9,148,10,10,13,Waypoint_13
10,137,10,10,13,Waypoint_13
10,150,10,10,13,Waypoint_13
11,49,10,10,13,Waypoint_13
11,78,10,10,13,Waypoint_13
12,101,10,10,13,Waypoint_13
12,160,10,10,13,Waypoint_13
13,37,10,10,13,Waypoint_13
13,74,10,10,13,Waypoint_13
15,5,10,10,13,Waypoint_13
15,9,10,10,13,Waypoint_13
17,146,10,10,13,Waypoint_13
19,67,10,10,13,Waypoint_13
21,131,10,10,13,Waypoint_13
22,21,4,10,13,Waypoint_13
23,43,4,10,13,Waypoint_13
23,61,5,10,13,Waypoint_13
24,47,3,10,13,Waypoint_13
24,63,1,10,13,Waypoint_13
25,175,1,10,13,Waypoint_13
26,28,1,10,13,Waypoint_13
26,174,1,10,13,Waypoint_13
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,20,5,10,6,Waypoint_13
0,64,1,10,6,Waypoint_13
0,104,6,10,6,Waypoint_13
0,123,2,10,6,Waypoint_13
0,157,1,10,6,Waypoint_13
0,162,2,10,6,Waypoint_13
1,31,1,10,6,Waypoint_13
1,33,1,10,6,Waypoint_13
1,37,1,10,6,Waypoint_13
1,65,2,10,6,Waypoint_13
1,74,1,10,6,Waypoint_13
1,90,1,10,6,Waypoint_13
1,99,3,10,6,Waypoint_13
1,114,2,10,6,Waypoint_13
1,118,1,10,6,Waypoint_13
1,131,2,10,6,Waypoint_13
1,146,2,10,6,Waypoint_13
2,0,1,10,6,Waypoint_13
2,14,1,10,6,Waypoint_13
2,21,6,10,6,Waypoint_13
2,142,2,10,6,Waypoint_13
2,150,1,10,6,Waypoint_13
2,168,2,10,6,Waypoint_13
3,69,5,10,6,Waypoint_13
3,125,1,10,6,Waypoint_13
4,16,2,10,6,Waypoint_13
4,53,3,10,6,Waypoint_13
4,65,2,10,6,Waypoint_13
4,168,1,10,6,Waypoint_13
5,10,8,10,6,Waypoint_13
5,175,10,10,6,Waypoint_13
6,57,1,10,6,Waypoint_13
6,136,10,10,6,Waypoint_13
6,176,8,10,6,Waypoint_13
7,56,8,10,6,Waypoint_13
7,79,10,10,6,Waypoint_13
8,147,10,10,6,Waypoint_13
9,137,10,10,6,Waypoint_13
10,90,10,10,6,Waypoint_13
11,134,10,10,6,Waypoint_13
11,146,10,10,6,Waypoint_13
12,98,10,10,6,Waypoint_13
12,116,10,10,6,Waypoint_13
13,122,10,10,6,Waypoint_13
13,127,10,10,6,Waypoint_13
14,30,10,10,6,Waypoint_13
14,36,10,10,6,Waypoint_13
15,16,10,10,6,Waypoint_13
15,188,10,10,6,Waypoint_13
16,95,10,10,6,Waypoint_13
16,123,10,10,6,Waypoint_13
17,15,10,10,6,Waypoint_13
18,54,1,10,6,Waypoint_13
18,79,9,10,6,Waypoint_13
18,106,9,10,6,Waypoint_13
19,112,2,10,6,Waypoint_13
20,112,3,10,6,Waypoint_13
21,92,4,10,6,Waypoint_13
22,70,1,10,6,Waypoint_13
22,181,1,10,6,Waypoint_13
23,5,2,10,6,Waypoint_13
23,113,1,10,6,Waypoint_13
23,119,4,10,6,Waypoint_13
24,99,2,10,6,Waypoint_13
24,182,2,10,6,Waypoint_13
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,20,5,10,6,Waypoint_14
0,64,1,10,6,Waypoint_14
0,104,6,10,6,Waypoint_14
0,123,2,10,6,Waypoint_14
0,157,1,10,6,Waypoint_14
0,162,2,10,6,Waypoint_14
1,31,1,10,6,Waypoint_14
1,33,1,10,6,Waypoint_14
1,37,1,10,6,Waypoint_14
1,65,2,10,6,Waypoint_14
1,74,1,10,6,Waypoint_14
1,90,1,10,6,Waypoint_14
1,99,3,10,6,Waypoint_14
1,114,2,10,6,Waypoint_14
1,118,1,10,6,Waypoint_14
1,131,2,10,6,Waypoint_14
1,146,2,10,6,Waypoint_14
2,0,1,10,6,Waypoint_14
2,14,1,10,6,Waypoint_14
2,21,6,10,6,Waypoint_14
2,142,2,10,6,Waypoint_14
2,150,1,10,6,Waypoint_14
2,168,2,10,6,Waypoint_14
3,69,5,10,6,Waypoint_14
3,125,1,10,6,Waypoint_14
4,16,2,10,6,Waypoint_14
4,53,3,10,6,Waypoint_14
4,65,2,10,6,Waypoint_14
4,168,1,10,6,Waypoint_14
5,10,8,10,6,Waypoint_14
5,175,10,10,6,Waypoint_14
6,57,1,10,6,Waypoint_14
6,136,10,10,6,Waypoint_14
6,176,8,10,6,Waypoint_14
7,56,8,10,6,Waypoint_14
7,79,10,10,6,Waypoint_14
8,147,10,10,6,Waypoint_14
9,137,10,10,6,Waypoint_14
10,90,10,10,6,Waypoint_14
11,134,10,10,6,Waypoint_14
11,146,10,10,6,Waypoint_14
12,98,10,10,6,Waypoint_14
12,116,10,10,6,Waypoint_14
13,122,10,10,6,Waypoint_14
13,127,10,10,6,Waypoint_14
14,30,10,10,6,Waypoint_14
14,36,10,10,6,Waypoint_14
15,16,10,10,6,Waypoint_14
15,188,10,10,6,Waypoint_14
16,95,10,10,6,Waypoint_14
16,123,10,10,6,Waypoint_14
17,15,10,10,6,Waypoint_14
18,54,1,10,6,Waypoint_14
18,79,9,10,6,Waypoint_14
18,106,9,10,6,Waypoint_14
19,112,2,10,6,Waypoint_14
20,112,3,10,6,Waypoint_14
21,92,4,10,6,Waypoint_14
22,70,1,10,6,Waypoint_14
22,181,1,10,6,Waypoint_14
23,5,2,10,6,Waypoint_14
23,113,1,10,6,Waypoint_14
23,119,4,10,6,Waypoint_14
24,99,2,10,6,Waypoint_14
24,182,2,10,6,Waypoint_14
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,52,1,10,13,Waypoint_14
0,57,1,10,13,Waypoint_14
0,63,8,10,13,Waypoint_14
0,82,1,10,13,Waypoint_14
0,115,3,10,13,Waypoint_14
1,26,1,10,13,Waypoint_14
1,47,1,10,13,Waypoint_14
1,69,4,10,13,Waypoint_14
1,118,1,10,13,Waypoint_14
1,133,5,10,13,Waypoint_14
1,166,3,10,13,Waypoint_14
2,0,6,10,13,Waypoint_14
2,59,6,10,13,Waypoint_14
2,62,2,10,13,Waypoint_14
2,75,1,10,13,Waypoint_14
2,83,1,10,13,Waypoint_14
2,99,2,10,13,Waypoint_14
3,1,5,10,13,Waypoint_14
3,14,1,10,13,Waypoint_14
4,3,1,10,13,Waypoint_14
4,11,8,10,13,Waypoint_14
4,49,9,10,13,Waypoint_14
5,0,9,10,13,Waypoint_14
5,35,10,10,13,Waypoint_14
5,113,1,10,13,Waypoint_14
6,29,10,10,13,Waypoint_14
6,154,10,10,13,Waypoint_14
7,1,10,10,13,Waypoint_14
