,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,gpuModel,gpuInfo,TimeForPrune,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForPruneAndRetrain,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all,val_mean_loss,epoch,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow
130,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 5]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954322.3189435.pt,5,1516,549493,18:17.9,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1.085272074,0.003008019,,0.001933769,,0.0016205,,0.001058798,,0.000892956,,626.7919409,3057.614848,1655808,25970,6492,20.85020786,0.976498872,0.941696671,0,0.971128057,0.995973154,0.991885442,0.754279404,0.995217301,"[0.9711280567972653, 0.9959731543624161, 0.9918854415274463, 0.7542794036443954, 0.9952173008941568]",0.000802857,6.34819762,0.975846241,0.941972563,0,0.970704342,0.993059263,0.991237444,0.765100671,0.989761092,"[0.9707043424059838, 0.993059263214095, 0.9912374438982688, 0.7651006711409396, 0.9897610921501706]",0.000977849,0,8.397600174,132473,133868,0,0,0,"1516/43, 43/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/5","1516/43, 43/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/5",50944,2
131,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 5]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954482.0195696.pt,5,1516,550243,27:49.5,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1.094002962,0.002282762,,0.001563871,,0.001820144,,0.001109228,,0.000923397,,628.1493447,26431.26272,1655808,25970,6492,21.45437459,0.970427799,0.921365084,0,0.967014526,0.984055275,0.992173453,0.665042631,0.998539537,"[0.9670145261943468, 0.9840552750465055, 0.9921734531993655, 0.6650426309378806, 0.9985395368245358]",0.000826121,5.808951033,0.972510362,0.928610036,0,0.969383533,0.982493369,0.991901108,0.702702703,0.996569468,"[0.9693835333057509, 0.9824933687002653, 0.9919011082693947, 0.7027027027027027, 0.9965694682675815]",0.000894786,0,8.29087162,132473,133868,0,0,0,"1516/43, 43/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/5","1516/43, 43/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/5",50944,1
132,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954262.2141309.pt,5,1516,1079576,04:24.4,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",21170.20246,0.000349043,,0.000351875,,0.000322888,,0.000267503,,0.000255482,,21777.65721,11090.25178,2293248,25970,6492,4.697516153,0.994336151,0.984644917,0,0.993027835,0.999193115,0.998788007,0.933676093,0.998539537,"[0.9930278354356272, 0.99919311457773, 0.9987880065342256, 0.9336760925449872, 0.9985395368245358]",0.000180882,2.329576389,0.991421238,0.978173323,0,0.989793793,0.999462654,0.99680375,0.909090909,0.99571551,"[0.9897937929598001, 0.999462654486835, 0.9968037502663541, 0.9090909090909091, 0.9957155098543273]",0.000358838,0,7.849259853,185552,187260,0,0,0,"1516/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5","1516/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5",59029,0
133,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954482.0195696.pt,5,1516,813605,33:22.1,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",18475.20702,,,,,,,,,,,18482.61185,28619.75962,3992064,25970,6492,105.8639412,0.869921159,0.712002049,0,0.884816754,0.863413952,0.946551897,0,0.865227644,"[0.8848167539267016, 0.8634139521878932, 0.9465518967070363, 0.0, 0.8652276437511337]",0.004076394,26.35529883,0.87271797,0.711805304,0,0.890275387,0.874304783,0.944006469,0,0.850439883,"[0.8902753872633391, 0.8743047830923248, 0.9440064685668081, 0.0, 0.8504398826979472]",0.004059658,0,7.895148993,327312,329795,56351,0,510,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/68, 75/74, 76/76, 77/78, 78/74, 79/71, 80/73, 81/63, 82/66, 83/65, 84/59, 85/66, 86/68, 87/61, 88/76, 89/70, 90/70, 91/70, 92/76, 93/65, 94/57, 95/79, 96/71, 97/60, 98/77, 99/72, 100/82, 101/81, 102/5",72016,1
134,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954322.3189435.pt,5,1516,532765,44:01.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",21846.49206,0.000313122,,0.000299485,,0.000269284,,0.000245751,,0.000254151,,22462.89593,13675.34387,2293248,25970,6492,4.267544225,0.99344539,0.986151996,0,0.991292344,0.999058254,0.99678626,0.943832021,0.999791101,"[0.9912923436338537, 0.9990582537333512, 0.9967862599441547, 0.9438320209973753, 0.9997911008982662]",0.000164326,3.663475459,0.987497739,0.973395476,0,0.984589754,0.99625067,0.993191489,0.89380531,0.999140155,"[0.9845897542690546, 0.9962506695232994, 0.9931914893617021, 0.8938053097345132, 0.999140154772141]",0.000564306,0,8.608539581,185552,187260,0,0,0,"1516/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5","1516/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5",59029,2
135,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954322.3189435.pt,5,1516,1089348,01:12.0,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",19203.07578,,,,,,,,,,,19211.06301,5245.628416,3992064,25970,6492,278.2768267,0.395080889,0.347073613,0,0.654957548,0.685733289,0.087781135,0.017915309,0.288980783,"[0.6549575483729912, 0.6857332889923512, 0.08778113460892917, 0.017915309446254073, 0.28898078326441257]",0.010715319,67.13135004,0.407196357,0.360874244,0,0.660714286,0.706185567,0.084050982,0.017452007,0.335968379,"[0.6607142857142857, 0.7061855670103093, 0.08405098174302446, 0.017452006980802792, 0.3359683794466403]",0.010340627,0,8.659584522,327312,329795,53841,0,528,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/70, 75/72, 76/71, 77/67, 78/64, 79/62, 80/58, 81/58, 82/55, 83/63, 84/58, 85/67, 86/66, 87/62, 88/60, 89/58, 90/70, 91/77, 92/76, 93/74, 94/72, 95/83, 96/85, 97/76, 98/66, 99/82, 100/90, 101/88, 102/5",72016,2
136,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954262.2141309.pt,5,1516,1089600,13:54.3,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",19345.37803,,,,,,,,,,,19353.04646,-16671.75219,3992064,25970,6492,642.9633273,0.794715134,0.605462968,0,0.849541721,0.765620737,0.904084442,0,0.508067941,"[0.8495417212236639, 0.7656207366984993, 0.9040844424047728, 0.0, 0.508067940552017]",0.024757926,165.379975,0.795501937,0.604456777,0,0.842920873,0.772727273,0.905773672,0,0.500862069,"[0.8429208734444705, 0.7727272727272727, 0.9057736720554272, 0.0, 0.5008620689655172]",0.025474426,0,7.947934389,327312,329795,50376,0,517,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/72, 75/76, 76/72, 77/73, 78/63, 79/61, 80/60, 81/57, 82/66, 83/54, 84/64, 85/66, 86/67, 87/68, 88/68, 89/62, 90/71, 91/65, 92/75, 93/78, 94/79, 95/72, 96/68, 97/80, 98/69, 99/89, 100/81, 101/85, 102/5",72016,0
137,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954482.0195696.pt,5,1516,531947,35:29.8,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",24640.893,0.00044855,,0.000390864,,0.000353437,,0.0003466,,0.000352128,,25328.64781,8183.58272,2293248,25970,6492,6.974587784,0.98942333,0.974093525,0,0.986568987,0.99905876,0.995950991,0.888888889,1,"[0.9865689865689866, 0.9990587602527901, 0.9959509912183836, 0.8888888888888888, 1.0]",0.000268563,2.972952627,0.987800274,0.972152796,0,0.985604006,0.996784566,0.993419656,0.884955752,1,"[0.9856040058418527, 0.9967845659163987, 0.9934196561239652, 0.8849557522123894, 1.0]",0.000457941,0,8.768199921,185552,187260,0,0,0,"1516/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5","1516/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5",59029,1
138,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954482.0195696.pt,5,1516,813605,42:44.1,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",18541.8859,,,,,,,,,,,18549.45209,-202.952704,3992064,25970,6492,575.8059847,0.36622864,0.294729262,0,0.840602234,0.35693106,0,0.276113014,0,"[0.8406022340942205, 0.3569310600444774, 0.0, 0.2761130136986301, 0.0]",0.022171967,143.9211087,0.378055272,0.302246412,0,0.844847549,0.383381924,0,0.283002588,0,"[0.8448475492087997, 0.38338192419825073, 0.0, 0.2830025884383089, 0.0]",0.022168994,0,7.675258636,327312,329795,73117,0,784,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/73, 75/75, 76/72, 77/64, 78/65, 79/64, 80/63, 81/58, 82/55, 83/53, 84/53, 85/44, 86/56, 87/45, 88/49, 89/50, 90/54, 91/49, 92/60, 93/50, 94/56, 95/52, 96/58, 97/67, 98/71, 99/72, 100/78, 101/88, 102/5",72016,1
139,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954322.3189435.pt,5,1516,1089348,19:21.8,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",19068.10011,,,,,,,,,,,19075.58843,-648.757248,3992064,25970,6492,4443.552906,0.887061461,0.700754485,0,0.920897824,0.901162791,0.986745525,0.006134969,0.688831318,"[0.9208978239762408, 0.9011627906976745, 0.9867455246343138, 0.006134969325153374, 0.6888313183649971]",0.171103308,990.6760085,0.883113316,0.692124539,0,0.916928604,0.886157135,0.984693878,0,0.67284308,"[0.9169286035024697, 0.8861571352218065, 0.9846938775510204, 0.0, 0.6728430804863926]",0.152599508,0,7.619358778,327312,329795,69866,0,766,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/74, 75/76, 76/70, 77/68, 78/62, 79/54, 80/57, 81/54, 82/48, 83/54, 84/42, 85/65, 86/62, 87/55, 88/49, 89/54, 90/41, 91/67, 92/52, 93/49, 94/64, 95/61, 96/68, 97/72, 98/58, 99/67, 100/83, 101/86, 102/5",72016,2
140,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954262.2141309.pt,5,1516,1089600,36:43.3,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",19348.36168,,,,,,,,,,,19356.31398,28837.84294,3992064,25970,6492,8335453.809,0.316548077,0.266781803,0,0.55238159,0.747031662,0.023009898,0.003652968,0.007832898,"[0.5523815895103024, 0.7470316622691293, 0.023009897639793588, 0.0036529680365296802, 0.007832898172323759]",320.9647212,5803160.487,0.322836572,0.268734238,0,0.563264221,0.747209455,0.017753499,0.015444015,0,"[0.563264221158958, 0.747209455022981, 0.017753499487879822, 0.015444015444015444, 0.0]",893.8940984,0,8.057416916,327312,329795,86355,0,789,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/64, 75/70, 76/68, 77/55, 78/56, 79/54, 80/57, 81/65, 82/59, 83/53, 84/52, 85/53, 86/54, 87/59, 88/54, 89/52, 90/57, 91/68, 92/65, 93/70, 94/48, 95/54, 96/68, 97/66, 98/69, 99/72, 100/53, 101/74, 102/5",72016,0
