,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all_5,f1_scores_all_6,f1_scores_all_7,f1_scores_all_8,f1_scores_all_9,f1_scores_all,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all_5,val_f1_scores_all_6,val_f1_scores_all_7,val_f1_scores_all_8,val_f1_scores_all,f1_scores_all_10,val_f1_scores_all_9,val_f1_scores_all_10
51,v0.111 - 111,0,MSE,Adam,0.02,1,0,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[866, 438, 438, 439, 439, 440, 440, 441, 441, 442, 442, 443, 443, 444, 444, 445, 445, 446, 446, 447, 447, 448, 448, 449, 449, 450, 450, 451, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728357226.851288.pt,,20,1516,63186,2024-10-07 23:13:44.611371,i386,0.572861909866333,-11.120640000000094,0.0,800.0,200.0,0.0512941777706146,0.0,0.0,0.0,6.411772221326828e-05,0.0514163151383399,0.0,0.0,0.0,0.0002570815756917,0.0,,,,,,,,,,,1.0114519596099854,22660842.0,22685740.0,1.0,0.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20",76302.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
52,v0.111 - 111,0,MSE,Adam,0.02,1,0,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[866, 438, 438, 439, 439, 440, 440, 441, 441, 442, 442, 443, 443, 444, 444, 445, 445, 446, 446, 447, 447, 448, 448, 449, 449, 450, 450, 451, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728357248.448173.pt,,20,1516,63228,2024-10-07 23:14:06.157951,i386,0.6219301223754883,-24.784896000001027,0.0,800.0,200.0,0.0494772791862487,1.2468827930174564e-05,0.0004987531172069,0.0,6.184659898281097e-05,0.0494888387620449,0.0001980198019801,0.0022002200220022,0.0,0.0002474441938102,0.0,,,,,,,,,,,1.0032398700714111,22660842.0,22685740.0,2.0,0.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20",76302.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049875311720698,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004987531172069825, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198019801980198,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019801980198019802, 0.0]",,,
53,v0.111 - 111,0,MSE,Adam,0.02,1,0,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[866, 438, 438, 439, 439, 440, 440, 441, 441, 442, 442, 443, 443, 444, 444, 445, 445, 446, 446, 447, 447, 448, 448, 449, 449, 450, 450, 451, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728357288.745332.pt,,20,1516,63285,2024-10-07 23:14:38.880886,i386,4.041561841964722,-135.43014399999993,0.0,8000.0,2000.0,0.1529798358678817,0.0686649698732599,0.033783503012674,0.0,1.912247948348522e-05,0.0509373284876346,0.0713146997929606,0.0343685300207039,0.0,2.546866424381733e-05,0.0,,,,,,,,,,,5.20343279838562,22660842.0,22685740.0,1.0,0.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20",76302.0,,0.0,0.0,0.3378350301267401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.3378350301267401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.3436853002070393,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.34368530020703936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0,
54,v0.111 - 111,0,MSE,Adam,0.02,1,0,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[866, 438, 438, 439, 439, 440, 440, 441, 441, 442, 442, 443, 443, 444, 444, 445, 445, 446, 446, 447, 447, 448, 448, 449, 449, 450, 450, 451, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728357359.4519942.pt,,20,1516,63428,2024-10-07 23:15:50.482029,i386,4.03987193107605,-125.15737600000102,0.0,8000.0,2000.0,0.1526810526847839,0.0,0.0,0.0,1.9085131585598e-05,0.0508667044341564,0.0,0.0,0.0,2.543335221707821e-05,0.0,,,,,,,,,,,4.32371711730957,22660842.0,22685740.0,1.0,0.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20",76302.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0
55,v0.111 - 111,0,MSE,Adam,0.02,1,0,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[866, 438, 438, 439, 439, 440, 440, 441, 441, 442, 442, 443, 443, 444, 444, 445, 445, 446, 446, 447, 447, 448, 448, 449, 449, 450, 450, 451, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728357467.402705.pt,,20,1516,63505,2024-10-07 23:17:38.272490,i386,4.167346000671387,-148.96332799999982,0.0,8000.0,2000.0,0.1498580835759639,0.0010678209356296,0.004568217906437,0.0,1.8732260446995496e-05,0.049988966435194,0.001317738791423,0.0050682261208576,0.0,2.4994483217597007e-05,0.0,,,,,,,,,,,4.35807728767395,22660842.0,22685740.0,4.0,0.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20",76302.0,,0.0,0.0,0.0,0.0,0.0,0.0456821790643703,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.045682179064370346, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0506822612085769,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.050682261208576995, 0.0, 0.0, 0.0, 0.0]",,0.0,
56,v0.111 - 111,0,MSE,Adam,0.02,1,0,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728357898.759398.pt,ModelStateDict1727494995.7599223.pt,20,1516,64026,2024-10-07 23:24:52.217607,i386,2.743810176849365,74.59635199999866,0.0,8000.0,2000.0,29455.484375,0.8501870389173545,0.4854448153197609,0.0,3.681935546875,10558.3740234375,0.8562570143035496,0.4970220138716481,0.0,5.27918701171875,0.0,,,,,,,,,,,3.259208917617798,1095675.0,1100595.0,0.0,0.0,0.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20",16368.0,,0.89057156814851,0.9786314525810323,0.9990783410138248,0.0224719101123595,0.0,0.1698113207547169,0.7063492063492064,0.6584004959702418,0.0,0.4291338582677165,"[0.89057156814851, 0.9786314525810325, 0.9990783410138249, 0.02247191011235955, 0.0, 0.16981132075471697, 0.7063492063492064, 0.6584004959702418, 0.0, 0.42913385826771655]",0.884393063583815,0.9760306807286672,0.997596153846154,0.0434782608695652,0.0,0.2189054726368159,0.7267267267267268,0.664756446991404,0.0,"[0.884393063583815, 0.9760306807286673, 0.9975961538461539, 0.043478260869565216, 0.0, 0.21890547263681592, 0.7267267267267268, 0.664756446991404, 0.0, 0.4583333333333333]",,0.4583333333333333,
57,v0.112 - 112,16,MSE,Adam,0.02,1,0,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728359050.619982.pt,ModelStateDict1727494995.7599223.pt,20,1516,64857,2024-10-07 23:44:03.392685,i386,3.5294411182403564,115.37203199999932,0.0,8000.0,2000.0,29455.484375,0.8501870389173545,0.4854448153197609,0.0,3.681935546875,10558.3740234375,0.8562570143035496,0.4970220138716481,0.0,5.27918701171875,0.0,,,,,,,,,,,3.143908977508545,1095675.0,1100595.0,0.0,0.0,0.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20",16368.0,,0.89057156814851,0.9786314525810323,0.9990783410138248,0.0224719101123595,0.0,0.1698113207547169,0.7063492063492064,0.6584004959702418,0.0,0.4291338582677165,"[0.89057156814851, 0.9786314525810325, 0.9990783410138249, 0.02247191011235955, 0.0, 0.16981132075471697, 0.7063492063492064, 0.6584004959702418, 0.0, 0.42913385826771655]",0.884393063583815,0.9760306807286672,0.997596153846154,0.0434782608695652,0.0,0.2189054726368159,0.7267267267267268,0.664756446991404,0.0,"[0.884393063583815, 0.9760306807286673, 0.9975961538461539, 0.043478260869565216, 0.0, 0.21890547263681592, 0.7267267267267268, 0.664756446991404, 0.0, 0.4583333333333333]",,0.4583333333333333,
58,v0.113 - 113,16,MSE,Adam,0.02,1,0,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728359746.671724.pt,ModelStateDict1727494995.7599223.pt,20,1516,65931,2024-10-07 23:55:40.588721,i386,2.5125479698181152,-187.5435519999992,0.0,8000.0,2000.0,29455.484375,0.8501870389173545,0.4854448153197609,0.0,3.681935546875,10558.3740234375,0.8562570143035496,0.4970220138716481,0.0,5.27918701171875,0.0,,,,,,,,,,,2.8135077953338623,1095675.0,1100595.0,0.0,0.0,0.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20",16368.0,,0.89057156814851,0.9786314525810323,0.9990783410138248,0.0224719101123595,0.0,0.1698113207547169,0.7063492063492064,0.6584004959702418,0.0,0.4291338582677165,"[0.89057156814851, 0.9786314525810325, 0.9990783410138249, 0.02247191011235955, 0.0, 0.16981132075471697, 0.7063492063492064, 0.6584004959702418, 0.0, 0.42913385826771655]",0.884393063583815,0.9760306807286672,0.997596153846154,0.0434782608695652,0.0,0.2189054726368159,0.7267267267267268,0.664756446991404,0.0,"[0.884393063583815, 0.9760306807286673, 0.9975961538461539, 0.043478260869565216, 0.0, 0.21890547263681592, 0.7267267267267268, 0.664756446991404, 0.0, 0.4583333333333333]",,0.4583333333333333,
59,v0.114 - 114,16,MSE,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,81592,2024-10-09 13:52:32.213354,i386,4375.755836009979,-221.71648000000096,0.0,8000.0,2000.0,,0.1061013459819211,0.0410648654018078,0.0,,,0.1117788309636651,0.0420221169036334,0.0,,0.0,,,,,,,,,,,2.708286762237549,1095675.0,1100595.0,0.0,0.0,0.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20",48880.0,,0.4106486540180789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.4106486540180789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4202211690363349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.42022116903633494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0,
60,v0.114 - 114,16,MSE,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[152, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 20]","[0.87, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,81592,2024-10-09 15:02:56.384116,i386,4216.566982984543,1044.9838080000009,0.0,8000.0,2000.0,,0.1061013459819211,0.0410648654018078,0.0,,,0.1117788309636651,0.0420221169036334,0.0,,0.0,,,,,,,,,,,2.7442197799682617,1095675.0,1100595.0,0.0,0.0,0.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20",114016.0,,0.4106486540180789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.4106486540180789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4202211690363349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.42022116903633494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0,
61,v0.114 - 114,16,MSE,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,85822,2024-10-09 21:59:56.827047,i386,,,,,,,,,,,,,,,,,8.733755013875515e+24,ModelStateDict-Waypoint_0-1728525658.134571.pt,8.715597514748881e+24,ModelStateDict-Waypoint_1-1728525724.341363.pt,8.755448089758292e+24,ModelStateDict-Waypoint_2-1728525789.884825.pt,8.750131885690201e+24,ModelStateDict-Waypoint_3-1728525855.624508.pt,8.740306411926781e+24,ModelStateDict-Waypoint_4-1728525924.068521.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,v0.114 - 114,16,MSE,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,86404,2024-10-09 22:08:06.044126,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
