"datasets/ontologies/model(BigModel(toOntology).csv 0).ttl",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
15,8,1,9,2,RandomConnections
15,14,1,9,2,RandomConnections
15,30,1,9,2,RandomConnections
15,57,1,9,2,RandomConnections
15,59,1,9,2,RandomConnections
15,69,1,9,2,RandomConnections
15,73,1,9,2,RandomConnections
15,124,1,9,2,RandomConnections
15,128,1,9,2,RandomConnections
15,136,1,9,2,RandomConnections
15,149,1,9,2,RandomConnections
15,178,1,9,2,RandomConnections
15,186,3,9,2,RandomConnections
16,11,1,9,2,RandomConnections
16,21,1,9,2,RandomConnections
16,46,1,9,2,RandomConnections
16,67,1,9,2,RandomConnections
16,82,2,9,2,RandomConnections
16,88,1,9,2,RandomConnections
16,92,1,9,2,RandomConnections
16,109,1,9,2,RandomConnections
16,111,1,9,2,RandomConnections
16,132,1,9,2,RandomConnections
16,144,1,9,2,RandomConnections
16,149,1,9,2,RandomConnections
16,157,1,9,2,RandomConnections
17,0,1,9,2,RandomConnections
17,3,1,9,2,RandomConnections
17,8,1,9,2,RandomConnections
17,19,1,9,2,RandomConnections
17,27,1,9,2,RandomConnections
17,56,1,9,2,RandomConnections
17,82,1,9,2,RandomConnections
17,93,1,9,2,RandomConnections
17,103,1,9,2,RandomConnections
17,130,2,9,2,RandomConnections
17,137,1,9,2,RandomConnections
17,152,1,9,2,RandomConnections
17,164,1,9,2,RandomConnections
17,185,1,9,2,RandomConnections
17,191,1,9,2,RandomConnections
18,6,2,9,2,RandomConnections
18,14,1,9,2,RandomConnections
18,28,1,9,2,RandomConnections
18,45,1,9,2,RandomConnections
18,53,1,9,2,RandomConnections
18,54,1,9,2,RandomConnections
18,78,1,9,2,RandomConnections
18,112,1,9,2,RandomConnections
18,113,1,9,2,RandomConnections
18,135,1,9,2,RandomConnections
18,136,1,9,2,RandomConnections
18,157,1,9,2,RandomConnections
18,185,1,9,2,RandomConnections
18,188,1,9,2,RandomConnections
19,4,1,9,2,RandomConnections
19,30,1,9,2,RandomConnections
19,46,1,9,2,RandomConnections
19,67,1,9,2,RandomConnections
19,75,1,9,2,RandomConnections
19,84,1,9,2,RandomConnections
19,136,1,9,2,RandomConnections
19,162,1,9,2,RandomConnections
19,187,1,9,2,RandomConnections
19,188,1,9,2,RandomConnections
20,13,1,9,2,RandomConnections
20,23,1,9,2,RandomConnections
20,51,1,9,2,RandomConnections
20,54,1,9,2,RandomConnections
20,60,1,9,2,RandomConnections
20,61,1,9,2,RandomConnections
20,85,1,9,2,RandomConnections
20,87,1,9,2,RandomConnections
20,90,1,9,2,RandomConnections
20,106,1,9,2,RandomConnections
20,156,2,9,2,RandomConnections
20,168,1,9,2,RandomConnections
20,170,1,9,2,RandomConnections
21,19,1,9,2,RandomConnections
21,29,1,9,2,RandomConnections
21,30,1,9,2,RandomConnections
21,133,1,9,2,RandomConnections
21,156,2,9,2,RandomConnections
21,165,1,9,2,RandomConnections
21,188,1,9,2,RandomConnections
22,121,1,9,2,RandomConnections
22,130,1,9,2,RandomConnections
22,141,1,9,2,RandomConnections
23,8,1,9,2,RandomConnections
24,40,1,9,2,RandomConnections
24,61,1,9,2,RandomConnections
24,73,1,9,2,RandomConnections
24,121,1,9,2,RandomConnections
24,159,1,9,2,RandomConnections
25,136,1,9,2,RandomConnections
26,178,1,9,2,RandomConnections
,,,,,
