,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,gpuModel,gpuInfo,TimeForPruneAndRetrain,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all_5,f1_scores_all_6,f1_scores_all_7,f1_scores_all_8,f1_scores_all_9,f1_scores_all_10,f1_scores_all,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all_5,val_f1_scores_all_6,val_f1_scores_all_7,val_f1_scores_all_8,val_f1_scores_all_9,val_f1_scores_all_10,val_f1_scores_all
204,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 20]","[0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727406864.8110316.pt,20,1516,744151,2024-10-29 04:28:27.954232,x86_64,333.2414107322693,2035.814400000001,2667008.0,2400.0,600.0,68.25533771514893,0.1189483284329739,0.0431885004900359,0.0,0.0284397240479787,17.04200577735901,0.1303875968992248,0.0449612403100775,0.0,0.028403342962265,0.0,,,,,,,,,,,2.745147466659546,655980.0,659640.0,0.0,0.0,0.0,"1516/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/20","1516/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/20",57884.0,0.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",334.4022901058197,0.4318850049003593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.43188500490035936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4496124031007752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.4496124031007752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
205,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 20]","[0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,744886,2024-10-29 04:28:47.660070,x86_64,313.1662333011627,1855.2340479999984,3499520.0,2400.0,600.0,67.10664629936218,0.1012028406569019,0.0402130492676431,0.0,0.0279611026247342,16.772122383117676,0.1073015873015873,0.0412698412698412,0.0,0.0279535373051961,0.0,,,,,,,,,,,1.9877309799194336,867051.0,871355.0,0.0,0.0,0.0,"1516/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/20","1516/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/20",63344.0,57.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",314.0166733264923,0.0,0.4021304926764314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.0, 0.4021304926764314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.4126984126984127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.0, 0.4126984126984127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
206,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 20]","[0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727406864.8110316.pt,20,1516,1473343,2024-10-29 04:28:50.130780,x86_64,489.6073894500733,-883.3679359999987,7769600.0,2400.0,600.0,13.147111773490906,0.8623809501486045,0.451937393723383,0.0,0.0054779632389545,3.5149017572402954,0.8327462139360339,0.4280993022809535,0.0,0.0058581695954004,0.0,,,,,,,,,,,2.8107409477233887,1095675.0,1100595.0,143543.0,0.0,644.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/20",94100.0,0.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",491.2365262508392,0.9270248596631916,0.9917081260364844,0.8781558726673985,0.0,0.0,0.0,0.7603305785123967,0.891566265060241,0.0,0.0705882352941176,,"[0.9270248596631917, 0.9917081260364843, 0.8781558726673985, 0.0, 0.0, 0.0, 0.7603305785123967, 0.891566265060241, 0.0, 0.07058823529411765]",0.8957055214723927,0.9967845659163987,0.8285714285714286,0.0,0.0,0.0,0.684931506849315,0.875,0.0,0.0,,"[0.8957055214723927, 0.9967845659163987, 0.8285714285714286, 0.0, 0.0, 0.0, 0.684931506849315, 0.875, 0.0, 0.0]"
207,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 20]","[0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727571441.4356456.pt,20,1516,772322,2024-10-29 04:31:05.805902,x86_64,332.24312829971313,-557.1256319999993,3499520.0,2400.0,600.0,66.56725025177002,0.1189483284329739,0.0431885004900359,0.0,0.0277363542715708,16.612256288528442,0.1303875968992248,0.0449612403100775,0.0,0.027687093814214,0.0,,,,,,,,,,,1.8897678852081297,867051.0,871355.0,0.0,0.0,0.0,"1516/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/20","1516/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/153, 153/20",63344.0,115.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",333.33898067474365,0.4318850049003593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.43188500490035936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4496124031007752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.4496124031007752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
208,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 20]","[0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,744885,2024-10-29 04:33:24.023719,x86_64,453.745698928833,1353.0931199999995,7769600.0,2400.0,600.0,21.206501364707947,0.5594749373209109,0.2572920951250357,0.0,0.0088360422352949,5.323264420032501,0.5734911953910038,0.2584437692931228,0.0,0.0088721073667208,0.0,,,,,,,,,,,2.7598860263824463,1095675.0,1100595.0,143543.0,0.0,644.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/20",94100.0,57.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",455.6078028678894,0.8123515439429929,0.9950166112956812,0.0,0.0,0.0,0.0,0.3305785123966942,0.4349742836149889,0.0,0.0,,"[0.8123515439429929, 0.9950166112956811, 0.0, 0.0, 0.0, 0.0, 0.3305785123966942, 0.43497428361498897, 0.0, 0.0]",0.8121212121212121,0.9967845659163987,0.0,0.0,0.0,0.0,0.35,0.425531914893617,0.0,0.0,,"[0.8121212121212121, 0.9967845659163987, 0.0, 0.0, 0.0, 0.0, 0.35, 0.425531914893617, 0.0, 0.0]"
209,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 20]","[0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,744886,2024-10-29 04:34:07.716436,x86_64,312.9819800853729,-706.3224320000008,2667008.0,2400.0,600.0,67.19264936447144,0.1189483284329739,0.0431885004900359,0.0,0.0279969372351964,16.779067039489746,0.1303875968992248,0.0449612403100775,0.0,0.0279651117324829,0.0,,,,,,,,,,,4.9689881801605225,655980.0,659640.0,0.0,0.0,0.0,"1516/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/20","1516/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/20",57884.0,57.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",314.129118680954,0.4318850049003593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.43188500490035936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4496124031007752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.4496124031007752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
210,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 20]","[0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727406864.8110316.pt,20,1516,744151,2024-10-29 04:34:17.164853,x86_64,341.3652284145355,1092.3827199999996,1970688.0,2400.0,600.0,67.98767495155334,0.1189483284329739,0.0431885004900359,0.0,0.0283281978964805,16.963087797164917,0.1303875968992248,0.0449612403100775,0.0,0.0282718129952748,0.0,,,,,,,,,,,3.3435025215148926,488211.0,491283.0,0.0,0.0,0.0,"1516/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/20","1516/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/109, 109/20",52256.0,0.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",342.40597701072693,0.4318850049003593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.43188500490035936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4496124031007752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.4496124031007752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
211,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 20]","[0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727571441.4356456.pt,20,1516,745356,2024-10-29 04:35:13.007102,x86_64,461.6161108016968,610.8938239999989,7769600.0,2400.0,600.0,23.78209143877029,0.7135764105580216,0.382504921248732,0.0,0.0099092047661542,5.991091191768646,0.6920206210051171,0.3775803514422756,0.0,0.009985151986281,0.0,,,,,,,,,,,3.146528482437134,1095675.0,1100595.0,143543.0,0.0,644.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/20",94100.0,115.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",463.23316860198975,0.7751134154244977,0.7902274641954508,0.7606490872210954,0.0,0.0,0.25,0.3003412969283277,0.9487179487179488,0.0,0.0,,"[0.7751134154244977, 0.7902274641954508, 0.7606490872210954, 0.0, 0.0, 0.25, 0.3003412969283277, 0.9487179487179487, 0.0, 0.0]",0.7950617283950617,0.742671009771987,0.6666666666666666,0.0,0.0,0.3,0.3125,0.958904109589041,0.0,0.0,,"[0.7950617283950617, 0.742671009771987, 0.6666666666666666, 0.0, 0.0, 0.3, 0.3125, 0.958904109589041, 0.0, 0.0]"
212,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 20]","[0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727571441.4356456.pt,20,1516,772322,2024-10-29 04:36:40.378375,x86_64,328.00495886802673,-1095.6595200000002,2667008.0,2400.0,600.0,66.30628061294556,0.1189483284329739,0.0431885004900359,0.0,0.0276276169220606,16.545159578323364,0.1303875968992248,0.0449612403100775,0.0,0.0275752659638722,0.0,,,,,,,,,,,1.956869125366211,655980.0,659640.0,0.0,0.0,0.0,"1516/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/20","1516/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/130, 130/20",57884.0,115.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",328.86481189727783,0.4318850049003593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.43188500490035936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4496124031007752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"[0.4496124031007752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
213,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,175,ACI,100,0.2,3000,-2,3,cuda,0.001,0.001,"[129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 20]","[0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727406864.8110316.pt,20,1516,1473343,2024-10-29 04:37:15.315836,x86_64,493.63953042030334,-237.3754880000015,8517632.0,2400.0,600.0,35.065948367118835,0.3193691289415162,0.1417467528937211,0.0,0.0146108118196328,8.793834805488586,0.3242374298434117,0.140616658211571,0.0,0.0146563913424809,0.0,,,,,,,,,,,4.5167341232299805,1095675.0,1100595.0,287086.0,0.0,1288.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/129, 175/20",94100.0,0.0,NVIDIA GeForce GTX TITAN X,"_CudaDeviceProperties(name='NVIDIA GeForce GTX TITAN X', major=5, minor=2, total_memory=12200MB, multi_processor_count=24)",495.2059996128082,0.901571546732837,0.0,0.238095238095238,0.0,0.0,0.0,0.2439024390243902,0.0,0.0,0.0338983050847457,,"[0.901571546732837, 0.0, 0.23809523809523808, 0.0, 0.0, 0.0, 0.24390243902439024, 0.0, 0.0, 0.03389830508474576]",0.8774193548387097,0.0,0.2706766917293233,0.0,0.0,0.0,0.2145922746781116,0.0,0.0,0.0434782608695652,,"[0.8774193548387097, 0.0, 0.2706766917293233, 0.0, 0.0, 0.0, 0.2145922746781116, 0.0, 0.0, 0.043478260869565216]"
